Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,,,,,0,0.029296875,-0.998046875,,0.006811895028614091,24.856732595674774,-0.008909901426747524,0,0,0.22147103721848435,,0,,0,0.064453125,,
0,,,,,0,0.02734375,-0.998046875,,,24.85653287561744,-0.009513493483433777,0,0,0.23647246353294396,,0,,,0.0625,,
0.02703000000026077,,,,,0,0.02734375,-0.99609375,,,24.85682169344279,-0.00850361820938872,0,0,0.21137292157988866,,0,,,0.0625,,
0.0505449999999255,,,,,0,0.02734375,-0.998046875,-0.004670305324562356,,24.85711133343503,-0.0071439044766652415,0,0,0.1775768289318928,0,0,0,0,0.0625,,
0.07565000000037253,,,,,0,0.015625,-0.984375,,,24.857014729888306,-0.005842690643083515,0,0,0.1452318473773075,,0,,,0.0625,,
0.100839999999851,,,,,0,0.015625,-0.986328125,,,24.857392936410783,-0.006015588399352012,0,0,0.14953184458640736,,0,,,0.0625,,
0.12589000000059605,,,,,0,0.015625,-0.986328125,,0.008639258254393753,24.85697260521894,-0.004339897881539656,0,0,0.10787672275087894,,0,,0,0.0625,,
0.15057000000029802,,,,,0,0.02734375,-1,,,24.856948183261075,-0.00472420844653243,0,0,0.1174294045623809,,0,,,0.0625,,
0.17781500000040978,,,,,0,0.02734375,-0.998046875,,,24.85698554921664,-0.004775639902526052,0,0,0.11870801204535243,,0,,,0.0625,,
0.20066500000096857,,,,,0,0.02734375,-0.998046875,-0.00477521084375068,,24.85747971210614,-0.004972815219002058,0,0,0.12361165341839632,0,0,0,0,0.0625,,
0.22691000000014902,,,,,0,-0.001953125,-0.966796875,,,24.857794840550447,-0.006908626688648667,0,0,0.17173322485637996,,0,,,0.0625,,
0.25071000000089405,,,,,0,0.009765625,-0.978515625,,,24.858044904070134,-0.005301102427997861,0,0,0.13177504219624606,,0,,,0.064453125,,
0.2753500000005588,,,,,0,0.02734375,-0.998046875,,0.0015757124212129408,24.85845252055239,-0.00687507292954237,0,0,0.170903673994364,,0,,0,0.064453125,,
0.30004999999981374,,,,,0,0.017578125,-0.98828125,,,24.85848334312644,-0.00843241492529856,0,0,0.209617045962865,,0,,,0.064453125,,
0.32504000000003724,,,,,0,0.01171875,-0.984375,,,24.858587472147242,-0.008228298145732893,0,0,0.2045438692026081,,0,,,0.064453125,,
0.351714999999851,,,,,0,0.0078125,-0.9765625,-0.0046358027540450795,,24.858429632324118,-0.01060931625544903,0,0,0.26373094158315213,0,0,0,0,0.064453125,,
0.3749799999995157,,,,,0,0,-0.974609375,,,24.858393999980258,-0.009339625924562611,0,0,0.2321681010452073,,0,,,0.064453125,,
0.40042999999970197,,,,,0,0.029296875,-0.998046875,,,24.858368769379258,-0.008443171767353874,0,0,0.20988347737609422,,0,,,0.064453125,,
0.4251100000003353,,,,,0,0.03125,-1,,-0.0013660311595687258,24.85853835393493,-0.008839812343621745,0,0,0.21974481418550854,,0,,0,0.064453125,,
0.45025,,,,,0,0.02734375,-0.998046875,,,24.85842738085671,-0.00992986923367667,0,0,0.24684093324675474,,0,,,0.064453125,,
0.4761900000004098,,,,,0,0.015625,-0.986328125,,,24.858483421182807,-0.013206117186772559,0,0,0.328284045145583,,0,,,0.064453125,,
0.5041250000009313,,,,,0,0.029296875,-0.998046875,-0.004675804383435378,,24.85871294744436,-0.010935857215855549,0,0,0.27185133536319117,0,0,0,0,0.064453125,,
0.5348850000007078,,,,,0,0.015625,-0.98828125,,,24.858816573280976,-0.0114363415034191,0,0,0.2842939157028958,,0,,,0.064453125,,
0.5572800000002608,,,,,0,0.01953125,-0.98828125,,-0.002505542551626771,24.858884279961394,-0.01286743402343049,0,0,0.3198700533684966,,0,,0,0.064453125,,
0.5788450000006705,,,,,0,0.017578125,-0.98828125,,,24.858835490731185,-0.0131184024140385,0,0,0.32610820751179387,,0,,,0.064453125,,
0.6000999999996275,,,,,0,0.013671875,-0.982421875,,,24.858918705694045,-0.010178383772398547,0,0,0.25302361475341095,,0,,,0.064453125,,
0.6272099999999627,,,,,0,0.015625,-0.98046875,,,24.85881007091651,-0.010454195711123049,0,0,0.2598788656269978,,0,,,0.064453125,,
0.6541749999998138,,,,,0,0.01953125,-0.98828125,-0.004543502853363012,,24.858659175238643,-0.011732639654866261,0,0,0.2916576904062099,0,0,0,0,0.064453125,,
0.676570000000298,,,,,0,0.029296875,-0.998046875,,,24.858796026982326,-0.01183606296507378,0,0,0.29423027501128873,,0,,,0.064453125,,
0.7043899999996647,,,,,0,0.015625,-0.986328125,,,24.858668935137302,-0.009711679146354513,0,0,0.24141941670350367,,0,,,0.064453125,,
0.7281400000005961,,,,,0,0.0078125,-0.98046875,,0.004287707080554152,24.858963703750128,-0.0068182441885085154,0,0,0.16949448480543844,,0,,0,0.064453125,,
0.7510750000001862,,,,,0,0.029296875,-0.998046875,,,24.85904915801961,-0.0035237326878441166,0,0,0.08759664410683746,,0,,,0.064453125,,
0.7755900000007823,,,,,0,0.02734375,-0.998046875,,,24.85890009781609,-0.0060601343880613,0,0,0.1506482753321557,,0,,,0.064453125,,
0.8049550000000745,,,,,0,0.02734375,-0.99609375,-0.004735327872238239,,24.85914597133358,-0.00515567999342359,0,0,0.12816580153800117,0,0,0,0,0.064453125,,
0.8281450000004843,,,,,0,0.029296875,-0.99609375,,,24.859374623090492,-0.005529125218188824,0,0,0.13745059513693292,,0,,,0.064453125,,
0.8509850000003353,,,,,0,0.001953125,-0.974609375,,,24.859458294304183,-0.005612915066215862,0,0,0.13953402799806483,,0,,,0.064453125,,
0.8754250000007451,,,,,0,0.015625,-0.98828125,,0.0018087668991632376,24.85960619408675,-0.004380953228654505,0,0,0.10890877201906389,,0,,0,0.064453125,,
0.9038349999999628,,,,,0,0.02734375,-0.99609375,,,24.85954019376234,-0.004599791583505208,0,0,0.11434870375307744,,0,,,0.064453125,,
0.9277099999999627,,,,,0,0.015625,-0.986328125,,,24.859755502362304,-0.0038841823244748497,0,0,0.09655982291304205,,0,,,0.064453125,,
0.9521850000005215,,,,,0,0.015625,-0.986328125,-0.004705863756358759,,24.86014661866247,-0.0031254957386899207,0,0,0.0777002823198362,0,0,0,0,0.064453125,,
0.9787150000007823,,,,,0,0.029296875,-0.99609375,,,24.860298093205564,-0.00424756717999486,0,0,0.10559578626558876,,0,,,0.064453125,,
1.0067099999999627,,,,,0,0.017578125,-0.986328125,,,24.8606552479557,-0.004608460319811769,0,0,0.11456934323472406,,0,,,0.064453125,,
1.0298700000001118,,,,,0,0.029296875,-0.998046875,,0.0007387574818603333,24.860891248384267,-0.0030863543740551336,0,0,0.07672952044735977,,0,,0,0.064453125,,
1.0535750000001862,,,,,0,0.015625,-0.984375,,,24.86095227201304,-0.0035096667982266183,0,0,0.08725365876138078,,0,,,0.064453125,,
1.0750800000000744,,,,,0,0.029296875,-1,,,24.86083179915379,-0.006408685446611884,0,0,0.15932525094190284,,0,,,0.064453125,,
1.1030250000003725,,,,,0,0.03125,-0.99609375,-0.004968296270351463,,24.860331328272466,-0.004476698644129584,0,0,0.11129221154988957,0,0,0,0,0.064453125,,
1.1250149999996648,,,,,0,0.01953125,-0.98828125,,,24.86024171380598,-0.004515179325252916,0,0,0.11224844940696688,,0,,,0.0625,,
1.1549750000005587,,,,,0,0.029296875,-0.998046875,,,24.861003155510325,-0.0033621264059480183,0,0,0.08358583518749826,,0,,,0.064453125,,
1.1782299999995156,,,,,0,0.021484375,-0.990234375,,-0.0014799229770967317,24.861430959755463,-0.005000049898928438,0,0,0.12430839535754165,,0,,0,0.064453125,,
1.203859999999404,,,,,0,-0.009765625,-0.96484375,,,24.861482699180414,-0.0020471786588895924,0,0,0.050895896810114964,,0,,,0.064453125,,
1.235355000000447,,,,,0,-0.0078125,-0.96484375,,,24.86128906236071,-0.0015394589103703282,0,0,0.03827293297034358,,0,,,0.064453125,,
1.256054999999702,,,,,0,0.0078125,-0.978515625,-0.004909323937590183,,24.8612138256195,-0.0034196584912677963,0,0,0.08501686096200406,0,0,0,0,0.064453125,,
1.279859999999404,,,,,0,0.015625,-0.984375,,,24.860906786920772,-0.00263255982921784,0,0,0.06544782452517678,,0,,,0.064453125,,
1.3057550000008196,,,,,0,0.015625,-0.984375,,-0.002326281433728991,24.861220593346285,-0.004575771152026675,0,0,0.11375925599520544,,0,,0,0.06640625,,
1.3296000000005588,,,,,0,0.02734375,-0.998046875,,,24.86097680006865,-0.003959736819375337,0,0,0.09844292520086786,,0,,,0.064453125,,
1.3529799999995158,,,,,0,0.013671875,-0.98828125,,,24.861334366218493,-0.0036673950675005784,0,0,0.09117633502615233,,0,,,0.064453125,,
1.376304999999702,,,,,0,-0.005859375,-0.96484375,,,24.861085529767877,0.0006704144449525273,0,0,0.01666723085635664,,0,,,0.06640625,,
1.4029199999999256,,,,,0,0.025390625,-0.99609375,-0.0049593934845185905,,24.86130336250491,0.0036728542602055825,0,0,0.09131194396923953,0,0,0,0,0.06640625,,
1.426515000000596,,,,,0,0.02734375,-0.998046875,,,24.86112435798153,0.0035691417874961218,0,0,0.08873287783020957,,0,,,0.06640625,,
1.4536049999995158,,,,,0,0.01171875,-0.982421875,,,24.861365120173154,0.005776850677262857,0,0,0.14362039393215145,,0,,,0.06640625,,
1.4776650000009686,,,,,0,0.02734375,-0.99609375,,-0.003566883007825446,24.86176387950491,0.005730339353872793,0,0,0.1424663439654201,,0,,0,0.064453125,,
1.5052999999998138,,,,,0,0.029296875,-0.99609375,,,24.861650260141822,0.007055444561029134,0,0,0.17540999510612618,,0,,,0.064453125,,
1.5260800000000745,,,,,0,0.02734375,-0.998046875,,,24.861665920525663,0.0034911052000357046,0,0,0.08679469117669761,,0,,,0.064453125,,
