Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,,,,,-0.32421875,-0.14453125,-1.0625,,,22.696978304694092,0.02303200030932473,3747,0,0.522756811334451,,2573.2402891714787,,,1.7421875,,
0,,,,,0.3984375,0.041015625,-0.595703125,,-1.0673666141392975,22.696739782282627,0.023461865994914177,3746,0,0.5325078672933525,,2525.2625904419747,,2.004414732057465,1.73046875,,
0.028729999999515712,,,,,-0.298828125,-0.12890625,-1.44140625,,,22.696700324807388,0.020900398576300105,3746,0,0.4743700831553145,,2834.847899705068,,,1.748046875,,
0.05315500000026077,,,,,0.625,0.14453125,-0.791015625,-0.024712415641588464,,22.6967521974928,0.020555136234772675,3745,0,0.46653483350634056,13.139309488090554,2816.3619400805105,0.0812346048402891,2.2878604928967023,1.7421875,,
0.07915500000026077,,,,,-0.2109375,0,-1.26171875,,,22.69670344147425,0.021023750964074495,3745,0,0.47716984085900715,,2753.9838536670077,,,1.74609375,,
0.10130499999970198,,,,,0.125,-0.32421875,-1.064453125,,,22.69655423356673,0.022004646978791342,3746,0,0.499429663544628,,2631.6261979153933,,,1.76171875,,
0.12983499999996276,,,,,-0.5,0.43359375,-0.685546875,,,22.697036274091076,0.020104451912462906,3745,0,0.45631147432789027,,2879.7080458122327,,,1.76171875,,
0.15148000000044703,,,,,0.197265625,0.0625,-1.330078125,,-1.0435717759627539,22.69685428236834,0.0197190643509515,3745,0,0.44756073015819037,,2935.6748193176763,,2.3316875356644973,1.7734375,,
0.17888499999977647,,,,,0.546875,-0.158203125,-1.001953125,,,22.696578931934084,0.020774389019068806,3744,0,0.47150756013399986,,2786.1380074472913,,,1.779296875,,
0.20116000000014903,,,,,0.259765625,-0.25,-0.939453125,-0.023755009674794863,,22.696270993104303,0.01980763098302596,3744,0,0.44955936052216616,12.629195703906367,2809.238737513434,0.08263168933552627,2.3213214262753605,1.775390625,,
0.2582399999992922,,,,,0.412109375,-0.10546875,-1.2734375,,,22.696602989100597,0.022099800529003844,3744,0,0.5015903987451156,,2517.8296959219197,,,1.79296875,,
0.2796949999993667,,,,,-0.021484375,0.11328125,-1.087890625,,,22.696965569459568,0.01796259464856398,3746,0,0.4076963922766153,,3098.827181719791,,,1.796875,,
0.3013150000004098,,,,,0.162109375,0.10546875,-0.630859375,,-1.0338276258224652,22.69677884577651,0.018760178658245863,3747,0,0.42579562611346267,,2968.231507912785,,2.427990243251064,1.8046875,,
0.3289300000006333,,,,,0.421875,-0.3046875,-1.25,,,22.69641708984755,0.017173088556228677,3747,0,0.38976758059305394,,3242.348981137857,,,1.8046875,,
0.35061000000033526,,,,,0.322265625,0.07421875,-1.19140625,-0.0230717738351572,,22.696618764341153,0.018071727689704886,3747,0,0.4101671137862195,12.274336702122051,2992.520923683676,0.08422676116125541,2.5205034510916438,1.818359375,,
0.375910000000149,,,,,-0.46875,0.103515625,-0.970703125,,,22.696454598979535,0.01730334760700636,3748,0,0.392724643372781,,3126.447421124727,,,1.80078125,,
0.4003950000004843,,,,,0.349609375,-0.103515625,-1.021484375,,,22.696579785839393,0.019214550520375795,3749,0,0.4361045789347511,,2816.0910425855795,,,1.8046875,,
0.42842499999981376,,,,,-0.44921875,-0.3671875,-1.126953125,,,22.696694748794897,0.01876561606338001,3749,0,0.4259174595636182,,2883.517519867022,,,1.81640625,,
0.45109499999973923,,,,,0.25,0.390625,-0.59375,,-1.0338434273343529,22.696539909763647,0.018709044472140945,3747,0,0.4246305745354899,,2890.6117173446182,,2.4346890905472143,1.814453125,,
0.4779750000005588,,,,,-0.173828125,-0.12109375,-1.53125,,,22.696379029419155,0.018933163928021912,3747,0,0.42971426473651175,,2856.735715087506,,,1.830078125,,
0.5001200000001118,,,,,0.34375,0.08984375,-0.951171875,-0.023108603800411215,,22.69632968616336,0.01784493198780801,3746,0,0.4050144596224531,12.292091677465962,3034.9760077515307,0.08410638762397205,2.552608685374054,1.83203125,,
0.5277900000000373,,,,,0.0625,-0.1015625,-1.07421875,,,22.696436349742374,0.018342117910423283,3748,0,0.41630071167339167,,2953.5144519978057,,,1.828125,,
0.5501349999997764,,,,,0.21875,-0.234375,-1.197265625,,,22.696379335535237,0.01868628148861262,3747,0,0.4241109330361421,,2898.909299033836,,,1.84375,,
0.5755849999999627,,,,,0.3125,-0.11328125,-0.38671875,,,22.696544653296396,0.018903067178428046,3746,0,0.42903430829945366,,2864.7138721587953,,,1.830078125,,
0.6021100000003353,,,,,-0.3359375,0.10546875,-1.6796875,,,22.696530328419684,0.018104605640971272,3747,0,0.41091173101438255,,2991.6972327253948,,,1.84375,,
0.6279699999997392,,,,,0.548828125,-0.078125,-0.712890625,,-1.0338505739758304,22.69676277296947,0.0192789152877193,3745,0,0.4375689668055394,,2808.2802250171953,,2.362714571655821,1.845703125,,
0.6506699999999255,,,,,-0.1484375,0.099609375,-1.1953125,-0.02493246805289926,,22.696779676017893,0.01791678325169066,3745,0,0.40665328196659034,13.256210035199022,3259.831070609217,0.07798990595582463,2.54233918628688,1.8359375,,
0.677875,,,,,0.3984375,-0.05078125,-1.126953125,,,22.696892468854553,0.018904297900949274,3745,0,0.4290688166570385,,3089.4325670732314,,,1.8515625,,
