Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,,,,,-0.361328125,-0.1171875,-1.05859375,,,24.342975890272577,-0.0060068785323412754,2990,0,0.14622529928857958,,6329.111574148283,,,1.2890625,,
0,,,,,0.298828125,-0.05859375,-1.083984375,,-0.9517915786174603,24.343050653400077,-0.007377214583721425,2990,0,0.17958390829253243,,5153.149310639689,,5.299982541125252,1.291015625,,
0.021424999999813735,,,,,0.099609375,0.15234375,-0.84765625,,,24.343394080329094,-0.006131060724852588,2990,0,0.1492508273555147,,6200.247463824017,,,1.287109375,,
0.04314500000048429,,,,,-0.109375,-0.146484375,-0.9609375,,,24.343599110942417,-0.007760779212944158,2991,0,0.18892529794844778,,4900.767716695081,,,1.28515625,,
0.06729000000003725,,,,,0.0234375,0.07421875,-1.28125,-0.023039617804729563,,24.34357528791454,-0.005749447458128998,2992,0,0.13996210706087214,9.787006008835675,6992.611224821818,0.09725053583886493,6.800351885267834,1.28125,,
0.08942499999981374,,,,,-0.173828125,0.09765625,-0.8125,,,24.343975933346407,-0.005146763200304605,2992,0,0.12529267948284822,,7812.52621348018,,,1.271484375,,
0.11617499999981373,,,,,-0.28125,0.015625,-1.0390625,,,24.343688558196767,-0.007743291461117963,2993,0,0.18850027574480008,,5193.2190332501295,,,1.265625,,
0.13904500000085682,,,,,0.224609375,0.236328125,-1.115234375,,-0.9656851816950391,24.343790298093303,-0.009315488598161892,2993,0,0.22677430095793225,,4318.0323038548995,,4.258353691824095,1.267578125,,
0.1631000000005588,,,,,0.111328125,0.044921875,-0.814453125,,,24.343609924628208,-0.008266872073585674,2993,0,0.20124550905617197,,4864.9176207741175,,,1.265625,,
0.1882600000007078,,,,,-0.224609375,0.44140625,-0.96875,,,24.343797380690635,-0.00901586718284797,2992,0,0.21948044391046906,,4458.986398251295,,,1.263671875,,
0.21326500000059603,,,,,-0.2109375,-0.029296875,-0.84375,-0.02142835048460504,,24.343891704392902,-0.009440155480717749,2991,0,0.229810122695224,9.099583031874937,3959.609317968502,0.10612411341402564,4.202100283353221,1.26953125,,
0.23919000000040977,,,,,-0.173828125,0.052734375,-1.07421875,,,24.3437747988968,-0.009816147461844338,2991,0,0.23896208320390097,,3808.3123556147966,,,1.267578125,,
0.2632050000000745,,,,,-0.07421875,0.05078125,-0.978515625,,,24.343526841395192,-0.009335171778687368,2991,0,0.22725100476351084,,4004.6217697350025,,,1.26953125,,
0.29075,,,,,0.048828125,0.12890625,-0.74609375,,-0.9469249892498264,24.343374295723294,-0.009185376187556216,2991,0,0.22360305058070482,,4070.288390186254,,4.234848258065485,1.265625,,
0.3144750000005588,,,,,-0.166015625,-0.10546875,-1.115234375,,,24.343645193840743,-0.010409320252300347,2991,0,0.25340079893106043,,3591.0073713074403,,,1.263671875,,
0.3385100000007078,,,,,-0.203125,-0.251953125,-0.90234375,,,24.343694742953037,-0.010826083560054656,2992,0,0.2635468734476728,,3454.213387937861,,,1.265625,,
0.36293500000052153,,,,,0.15625,-0.162109375,-0.869140625,-0.02301420888167709,,24.343738418860895,-0.00884987115387581,2992,0,0.21543894841057534,9.77721422163828,4538.276060930839,0.09685018327144301,4.395328682375542,1.263671875,,
0.39112999999988823,,,,,-0.0859375,-0.0390625,-0.9921875,,,24.343852704471338,-0.007476899089166267,2993,0,0.1820165301128595,,5373.359735460866,,,1.248046875,,
0.41362999999988825,,,,,-0.111328125,-0.087890625,-1,,,24.34387203887342,-0.005877955209049546,2993,0,0.1430921894593316,,6835.1686292756285,,,1.251953125,,
