Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,,,,,-0.2734375,0.08984375,-1.0390625,,,22.63354557401692,0.0025161117081182738,4796,0,0.05694852901501251,,36478.907607733876,,,2.2109375,,
0,,,,,0.322265625,0.45703125,-0.708984375,,,22.63339433135964,0.004511538460732822,4795,0,0.10211142902286126,,20339.32513947005,,,2.228515625,,
0.022165000000037252,,,,,-0.1875,-0.22265625,-0.83203125,-0.02956503640738359,,22.63340820506451,0.004535247190881719,4797,0,0.10264810098209808,20.135045296579662,19615.604286816015,0.07876961748552608,15.451136464199429,2.22265625,,
0.04734999999962747,,,,,-0.875,-0.130859375,-1.314453125,,,22.633462714697988,0.003713244113498604,4798,0,0.08404357219344243,,23963.826588680786,,,2.212890625,,
0.07413499999977648,,,,,-0.037109375,-0.41796875,-0.978515625,,,22.63350916125902,0.0007997320412975739,4799,0,0.018100742483261018,,111300.09839484705,,,2.224609375,,
0.09776999999955296,,,,,0.1875,0.037109375,-0.958984375,,-1.5615513168414594,22.633092488810505,-0.0012822039166149324,4800,0,0.029020239834260837,,69435.23060614394,,53.80904243933631,2.21484375,,
0.12459499999973923,,,,,-0.19921875,0.40234375,-0.96484375,,,22.63313002752529,-0.004498618093217388,4801,0,0.10181780824796703,,19791.202081529143,,,2.205078125,,
0.15136999999918044,,,,,-0.13671875,0.232421875,-0.890625,,,22.633079233394984,-0.00589379540573276,4801,0,0.1333947384033689,,15108.85239902753,,,2.212890625,,
0.1733849999997765,,,,,-0.03125,-0.04296875,-0.982421875,-0.03189792730444314,,22.63288459127093,-0.005001118371843916,4800,0,0.11318973493722811,21.739318192485584,19206.086315637724,0.07183074018306726,13.795873960721371,2.216796875,,
0.19914499999955296,,,,,-0.484375,-0.01171875,-0.9609375,,,22.63282711814017,-0.006721617967349047,4799,0,0.15212921740919572,,14287.811388626096,,,2.2109375,,
0.22471999999973924,,,,,0.0234375,-0.271484375,-1.0859375,,,22.63287900205703,-0.006132171472120973,4799,0,0.13878869494837992,,15661.076123302899,,,2.1953125,,
0.25073499999940396,,,,,-0.0859375,-0.0546875,-0.77734375,,-1.5530943292401858,22.632596956789218,-0.007060220163607411,4800,0,0.15979111738912297,,13604.854206083151,,9.719528560890492,2.189453125,,
0.27240999999921767,,,,,0.041015625,0.1484375,-0.748046875,,,22.632690925581297,-0.006945111178904284,4802,0,0.1571865547559402,,13834.760396890852,,,2.177734375,,
0.29760999999940396,,,,,-0.5625,0.244140625,-1.599609375,,,22.63244391660829,-0.007385349584660972,4801,0,0.16714851027938576,,13007.10121542634,,,2.185546875,,
0.322964999999851,,,,,0.5859375,-0.185546875,-0.978515625,-0.03351205067976329,,22.632575162817535,-0.009118261465825839,4801,0,0.2063697379795261,22.844642353167355,11069.763705099906,0.06798505773170281,7.525785245675255,2.1953125,,
0.34827500000037254,,,,,-0.125,0.265625,-0.919921875,,,22.632959640028528,-0.008621395591871917,4803,0,0.19512769847155695,,11711.738148093144,,,2.1953125,,
0.37229000000003726,,,,,-0.361328125,0.205078125,-1.08203125,,,22.632762919999507,-0.009087657385265402,4802,0,0.20567879509889447,,11109.058409115703,,,2.177734375,,
0.39944999999925496,,,,,-0.13671875,-0.140625,-0.880859375,,-1.5686882529033932,22.63279837622894,-0.007534678240910253,4803,0,0.1705308534562811,,13400.07167453293,,9.198852999967873,2.181640625,,
0.422375,,,,,0.4375,0.095703125,-0.83984375,,,22.63291342552969,-0.005970903925513582,4800,0,0.13513895161830428,,16900.79900363642,,,2.1796875,,
0.4475149999996647,,,,,-0.890625,-0.015625,-1.09765625,,,22.63278079149283,-0.0002627310428113816,4800,0,0,,0,,,2.169921875,,
0.4726499999994412,,,,,-0.38671875,0.15625,-0.875,-0.030272557160660556,,22.632861865160187,-0.0012270739873834202,4800,0,0.027772196054780263,20.63146047266495,74288.18532020187,0.07603379581303905,56.48412713957433,2.169921875,,
0.4978199999993667,,,,,-0.03125,0.279296875,-0.953125,,,22.63286635439962,-0.0027921033404538775,4799,0,0.06319330175216535,,32643.921246530914,,,2.169921875,,
0.522429999999702,,,,,-0.162109375,-0.232421875,-0.947265625,,,22.63331487294359,-0.0032732439889056053,4801,0,0.07408436185687044,,27852.39475196579,,,2.169921875,,
0.5474849999994039,,,,,-0.048828125,-0.234375,-1.16015625,,-1.5753219930602023,22.63318864254064,-0.0012740088532225968,4798,0,0.028834882707253907,,71518.02135580692,,54.63250914018468,2.16796875,,
