Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,,,,,0,0.001953125,-0.974609375,,,23.323429549115584,0.0070608734656971706,0,0,0.16468378483240756,,0,,,0.064453125,,
0,,,,,0,0.029296875,-0.99609375,,,23.32339931839656,0.006226972083069882,0,0,0.1452341564379465,,0,,,0.064453125,,
0.02409499999973923,,,,,0,0.02734375,-0.99609375,,,23.323343353943592,0.004865272763286299,0,0,0.11347442716871628,,0,,,0.064453125,,
0.04950499999988824,,,,,0,0.02734375,-0.99609375,,,23.322917007467563,0.003242412853904142,0,0,0.07562252589555235,,0,,,0.064453125,,
0.07755499999970197,,,,,0,0.029296875,-0.998046875,,,23.323091661015134,-0.000298958527164217,0,0,0,,0,,,0.064453125,,
0.10001499999966472,,,,,0,0.029296875,-0.998046875,-0.0012983761704877458,0.014652751088791067,23.323474684371774,-0.0013556610878069364,0,0,0.03161872706205298,0,0,0,0,0.064453125,,
0.1246949999993667,,,,,0,0.01171875,-0.982421875,,,23.323231914337008,-0.002665862162352539,0,0,0.06217652146420421,,0,,,0.064453125,,
0.15068499999959023,,,,,0,0.029296875,-0.99609375,,,23.32371892620528,-0.0019307243601929258,0,0,0.04503167230111733,,0,,,0.064453125,,
0.1739550000000745,,,,,0,0.02734375,-0.998046875,,,23.323952704627906,-0.00003228932630072734,0,0,0,,0,,,0.0625,,
0.19873499999940394,,,,,0,0.029296875,-0.99609375,,,23.323729591891293,0.0006480066126002271,0,0,0.015113931006045153,,0,,,0.0625,,
0.22391999999992548,,,,,0,0.015625,-0.98828125,,,23.323769276416183,0.0014506313789333092,0,0,0.03383419158736996,,0,,,0.0625,,
0.24900999999884516,,,,,0,0.02734375,-0.998046875,-0.0013422959201626577,0.0147077635176931,23.323932379237977,0.0030803824155434256,0,0,0.0718466311623286,0,0,0,0,0.0625,,
0.27427999999932945,,,,,0,0.025390625,-0.99609375,,,23.32359110941859,0.0023626759143322573,0,0,0.05510608694995728,,0,,,0.0625,,
0.29885999999940394,,,,,0,0.013671875,-0.986328125,,,23.323396014688313,0.0036259354315433256,0,0,0.08456912799357476,,0,,,0.0625,,
0.3254349999995902,,,,,0,0.00390625,-0.97265625,,,23.32354811963141,0.0032565414462233377,0,0,0.07595410112456409,,0,,,0.0625,,
0.3491699999989942,,,,,0,0.03125,-1,,,23.323507933641793,0.003206971211406895,0,0,0.07479781849220954,,0,,,0.064453125,,
0.37393499999959023,,,,,0,0.017578125,-0.984375,,,23.323578884679513,0.002276611880423829,0,0,0.05309873678286374,,0,,,0.064453125,,
0.4007849999992177,,,,,0,0.02734375,-0.998046875,-0.0012738570607167608,0.014730946454070448,23.32348950160334,0.0032812738896748073,0,0,0.07653075711771552,0,0,0,0,0.0625,,
0.42515999999921766,,,,,0,0.02734375,-0.99609375,,,23.32325302980783,0.002474703417906454,0,0,0.0577181339895625,,0,,,0.0625,,
0.44879999999981374,,,,,0,0.029296875,-0.998046875,,,23.323172688887578,0.0035779097956059047,0,0,0.08344820802817897,,0,,,0.0625,,
0.4757649999996647,,,,,0,0.02734375,-0.998046875,,,23.32322937954445,0.005865877193102165,0,0,0.13681119928696014,,0,,,0.0625,,
