Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,,,,,-0.1875,0.14453125,-0.955078125,,,23.01710116816983,0.011009315892199112,3016,0,0.25340253768308685,,4348.432430911401,,,1.85546875,,
0,,,,,0.166015625,0.2578125,-0.9921875,,,23.017008965478343,0.008581098971649936,3017,0,0.19751123196412357,,5581.809326696871,,,1.861328125,,
0.028290000000037254,,,,,0.03125,0.255859375,-0.970703125,,,23.01647420973081,0.008705145408542947,3017,0,0.2003617547876853,,5501.2480688395035,,,1.87109375,,
0.051879999999888245,,,,,0.15625,-0.51953125,-1.1328125,-0.023581858987286614,-0.8950200490849194,23.01662888134574,0.01271820790369027,3016,0,0.2927302713550371,10.098254476818301,3449.6789245860605,0.08863116404320572,3.0574905866137665,1.88671875,,
0.08176499999966472,,,,,-0.611328125,0.07421875,-0.912109375,,,23.016453457606573,0.011762023634199537,3015,0,0.27072006954382216,,3729.3634966730033,,,1.904296875,,
0.10462499999906867,,,,,0.61328125,-0.38671875,-0.787109375,,,23.016543567600106,0.011850159228320223,3016,0,0.27274970616163086,,3702.70059004253,,,1.93359375,,
0.12899499999918043,,,,,0.125,0.04296875,-1.181640625,,,23.01660854973513,0.013958520375211947,3015,0,0.32127779940975526,,3142.0455815794203,,,1.96875,,
0.15016500000003724,,,,,-0.474609375,0.0859375,-0.943359375,,,23.016257437495295,0.014604471651580297,3016,0,0.3361402792713742,,3003.8990798625223,,,1.99609375,,
0.17578500000014902,,,,,0.203125,-0.330078125,-1.009765625,,,23.015922110925167,0.01276662347309987,3015,0,0.29383561147637555,,3435.728772702861,,,2.009765625,,
0.2000449999999255,,,,,-0.166015625,0.19921875,-0.8671875,-0.022769060374078595,-0.892090125418832,23.015933480142426,0.012086698073211721,3016,0,0.2781866388476066,9.750439331856256,3504.9991517377093,0.09149230050631973,3.2068043566518227,2.01171875,,
0.228125,,,,,0.32421875,-0.1953125,-1.15625,,,23.015944629669274,0.012877389903248826,3016,0,0.29638529298783717,,3290.042322999117,,,2.0078125,,
0.2518150000004098,,,,,-0.58203125,0.193359375,-0.822265625,,,23.01599874624474,0.014109504789198368,3017,0,0.3247443445383238,,3002.9636176593394,,,1.9921875,,
0.27814999999944123,,,,,0.15625,-0.396484375,-0.91796875,,,23.016241011685352,0.013509885862150739,3017,0,0.31094678904362194,,3136.421497421107,,,1.978515625,,
0.3000699999993667,,,,,0.36328125,0.0625,-1.15625,,,23.016004199417615,0.012710688003812365,3018,0,0.2925492484732325,,3334.4738480080478,,,1.96484375,,
0.32496499999891965,,,,,0.078125,-0.046875,-0.90234375,,,23.015859198338923,0.011904736763543866,3016,0,0.2739977451430146,,3558.555074545893,,,1.9609375,,
0.3498649999992922,,,,,0.1484375,0.046875,-0.80859375,-0.022426652676968122,-0.9165449915842986,23.01595196714324,0.015325106918147924,3017,0,0.3527219247194272,9.606792097996317,2723.616374467803,0.09540593594978097,2.598491693742499,1.94140625,,
0.3752400000002235,,,,,-0.26171875,-0.29296875,-1.0078125,,,23.01607752520376,0.014429538730517777,3017,0,0.3321113820745274,,2892.950953327688,,,1.91796875,,
0.39994999999925496,,,,,-0.1875,0.34765625,-1.12890625,,,23.01638573098972,0.013343864686282458,3020,0,0.3071275367616092,,3131.100789095282,,,1.900390625,,
0.4266500000003725,,,,,0.3359375,-0.12890625,-0.9609375,,,23.016523892933893,0.01524207706708225,3021,0,0.35081963099243835,,2741.6379579526024,,,1.875,,
0.450125,,,,,-0.072265625,-0.001953125,-1,,,23.01627226500721,0.015412779062982551,3020,0,0.3547447192740091,,2710.303524835944,,,1.8515625,,
0.47508999999985096,,,,,-0.224609375,-0.140625,-1.115234375,,,23.01623264525259,0.014920665120657262,3019,0,0.34341749963895335,,2799.406801854142,,,1.833984375,,
0.499679999999702,,,,,0,0.291015625,-1.134765625,-0.022695960342728624,-0.9267116747591169,23.016326790637137,0.016560421623042387,3020,0,0.38116007586667705,9.73169591515643,2553.1781871510602,0.09522612326139668,2.431292607579562,1.82421875,,
0.5255449999999255,,,,,0.46875,-0.326171875,-0.6796875,,,23.016145379692983,0.013379171846601423,3020,0,0.30793696428127376,,3160.10536928169,,,1.818359375,,
0.5497900000000373,,,,,-0.5625,0.255859375,-1.15234375,,,23.016125241025392,0.012459943891865777,3020,0,0.2867796291113321,,3393.8263012475977,,,1.8203125,,
0.5777450000001118,,,,,-0.298828125,0.017578125,-1.162109375,,,23.016173597227993,0.012816823995001059,3019,0,0.2949942460340616,,3297.665598903179,,,1.830078125,,
0.6000049999998882,,,,,0.32421875,0.181640625,-0.677734375,,,23.01635365089063,0.009437902167544365,3021,0,0.21722609401070833,,4481.518172191131,,,1.84375,,
0.6252549999998882,,,,,0.4609375,-0.181640625,-1.080078125,,,23.01646898645731,0.005884118554645212,3020,0,0.13543163222562954,,7184.85761646145,,,1.869140625,,
0.6500149999996647,,,,,-0.173828125,-0.25390625,-1.263671875,-0.023466273035557393,-0.8916367857072786,23.0164658355071,0.006129153104946994,3019,0,0.14107144304060473,10.059646298576652,7130.887784057879,0.08863500358192881,6.320462642823026,1.900390625,,
0.6750499999998137,,,,,-0.8125,0.154296875,-0.7109375,,,23.016688979264707,0.007528732340658095,3019,0,0.17328649069305896,,5804.191199222926,,,1.93359375,,
0.7004800000004471,,,,,0.63671875,0.076171875,-0.93359375,,,23.016653319581604,0.00998992000601362,3021,0,0.22993452546876805,,4376.941342507073,,,1.96875,,
0.7295049999998883,,,,,0.423828125,-0.00390625,-1.255859375,,,23.01669124448961,0.012832635557558092,3021,0,0.29536481048137336,,3407.617312789543,,,1.98828125,,
0.7513399999989196,,,,,-0.6875,0.107421875,-0.787109375,,,23.01664760992943,0.011498720094056836,3021,0,0.2646619883701208,,3803.4914630039516,,,2.00390625,,
0.7795149999996647,,,,,0.3125,0.146484375,-0.986328125,,,23.016543151165568,0.013710690892432709,3021,0,0.3155727085579702,,3189.3831358985035,,,2.01171875,,
0.8012549999998883,,,,,0.28125,-0.26953125,-1.158203125,-0.022654526497436652,-0.8770613867970987,23.016678206464228,0.013640232925238749,3023,0,0.3139528519014385,9.724685395576039,3097.4986647450423,0.0901891784793462,2.793608599142271,1.998046875,,
0.82775,,,,,-0.109375,0.265625,-0.884765625,,,23.015959988827536,0.014016030810303448,3023,0,0.32259240433211817,,3014.4214085192866,,,1.990234375,,
0.8503499999996275,,,,,-0.5234375,0.1875,-0.76953125,,,23.016230048829552,0.015280471132395945,3022,0,0.35169883883772407,,2764.2148464235574,,,1.970703125,,
0.8802949999999254,,,,,0.1484375,0.08984375,-1.0625,,,23.01595018308689,0.014224247199493334,3023,0,0.32738456493545176,,2970.2240659583767,,,1.962890625,,
0.9016749999998137,,,,,0.36328125,-0.19140625,-0.978515625,,,23.016005916247472,0.014931816128953557,3023,0,0.3436707683643145,,2829.7262878253023,,,1.9609375,,
0.92875,,,,,-0.3125,0.36328125,-0.923828125,,,23.016005406005117,0.015494513515909247,3022,0,0.3566218068455866,,2725.432124252304,,,1.951171875,,
0.9534949999991804,,,,,-0.14453125,-0.1953125,-1.083984375,-0.02435016029872604,-0.907440004364182,23.0156851533997,0.016021511502884778,3022,0,0.3687460644319677,10.44799931562613,2833.3859865652203,0.0868529923242822,2.460880513428778,1.919921875,,
0.979605000000447,,,,,0.13671875,0.2265625,-0.923828125,,,23.015914202633915,0.021093111211252236,3020,0,0.485477237904797,,2150.9015592279566,,,1.888671875,,
1.0022900000000372,,,,,0.173828125,-0.05859375,-0.818359375,,,23.0158670580924,0.022848840141485027,3021,0,0.5258858671280245,,1985.7957862313458,,,1.87109375,,
1.030324999999255,,,,,-0.375,0.255859375,-1.181640625,,,23.015887537788217,0.023308994980075326,3021,0,0.5364772070802838,,1946.6201389456014,,,1.8515625,,
