Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),Vibration (g),App message,
0,1000,,,,0,0.001953125,-0.9921875,,,24.062057953796522,0.23183446451694856,9477,0,5.5784143208942,,49.576903410324896,,,0.06640625,,
0,1000,,,,0,0.005859375,-1.00390625,,,24.05894610382011,0.2981271079783152,9583,0,7.172624022938043,,38.99247229224865,,,0.06640625,,
0.020975000000558793,1000,,,,-0.009765625,0.013671875,-0.978515625,-0.001965896140567512,0.02294614551034997,24.0567812271771,0.34159517101720205,9596,0,8.217680297420978,2.678491139478047,32.59424852921888,0.008566817777422794,0.0027922898774184906,0.06640625,,
0.047660000000149014,1000,,,,-0.0234375,0.00390625,-0.95703125,,,24.054285199403104,0.38925058074694796,9602,0,9.363144483320372,,28.62299071854752,,,0.068359375,,
0.07253000000026077,1000,,,,-0.01171875,0.00390625,-0.966796875,,,24.051818049983055,0.42406332186987505,9611,0,10.199493859285635,,26.30092963555844,,,0.068359375,,
0.09672000000067055,1000,,,,-0.01171875,-0.00390625,-0.970703125,,,24.053594111900313,0.37627236924600105,9617,0,9.050702845366391,,29.657293336499414,,,0.0703125,,
0.12089000000059605,1000,,,,0,0,-0.974609375,,,24.055872802906904,0.32160891812998216,9618,0,7.736583226815351,,34.698444024448534,,,0.0703125,,
0.14742499999981373,1000,,,,0,0.02734375,-0.99609375,,,24.0580711514336,0.2718420810805018,9618,0,6.539996128588494,,41.04776386638001,,,0.0703125,,
0.1729750000005588,1000,,,,0,0.02734375,-0.998046875,-0.002093427914491783,0.02186202105018862,24.05981523696484,0.2357521092152446,9618,0,5.672152189443541,2.8586818271941956,50.39853889171903,0.007647588074411994,0.0038542726499609953,0.0703125,,
0.19801499999966474,1000,,,,0,0.02734375,-0.998046875,,,24.06206928502529,0.19622928910565918,9618,0,4.72168275021163,,60.54373601909687,,,0.068359375,,
0.2211800000006333,1000,,,,0,0.01953125,-0.986328125,,,24.063355021904506,0.16704125683691373,9618,0,4.019573066571788,,71.119085957465,,,0.068359375,,
0.24612500000093132,1000,,,,0,0.01171875,-0.984375,,,24.06446172132233,0.1407109911698292,9618,0,3.3861342607756795,,84.42321628603129,,,0.068359375,,
